시도교육청,교육지원청,학교명,설립구분,1학년,2학년,3학년,4학년,5학년,6학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수,작은학교여부,지역(시),지역(구)
강원특별자치도교육청,강원특별자치도홍천교육지원청,속초초등학교,공립,1,1,1,1,1,1,0,0,6,50,8.3,1,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도홍천교육지원청,오안초등학교,공립,1,1,1,1,1,1,0,0,6,40,6.7,1,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도홍천교육지원청,원당초등학교,공립,0,1,1,1,1,1,0,0,5,21,4.2,1,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도홍천교육지원청,율전초등학교,공립,0,1,0,0,1,1,0,0,3,11,3.7,1,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도홍천교육지원청,주봉초등학교,공립,1,1,1,1,1,1,1,0,7,76,10.9,0,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도홍천교육지원청,창촌초등학교,공립,1,1,1,1,1,1,0,0,6,37,6.2,1,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도홍천교육지원청,서석초등학교청량분교장,공립,1,0,1,1,0,1,0,0,4,21,5.3,1,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도홍천교육지원청,한서초등학교,공립,1,1,1,1,0,1,0,0,5,16,3.2,1,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도홍천교육지원청,협신초등학교,공립,1,0,1,1,1,1,0,0,5,24,4.8,1,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도홍천교육지원청,홍천초등학교,공립,2,3,3,3,4,4,1,0,20,381,19.1,0,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도홍천교육지원청,화계초등학교,공립,1,1,1,1,1,1,1,0,7,68,9.7,0,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도홍천교육지원청,화촌초등학교,공립,1,1,1,1,0,1,0,0,5,15,3.0,1,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도화천교육지원청,광덕초등학교,공립,1,1,1,1,1,1,0,0,6,50,8.3,1,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,다목초등학교,공립,1,1,1,1,0,1,0,0,5,15,3.0,1,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,상승초등학교봉오분교장,공립,1,0,1,0,0,1,0,0,3,6,2.0,1,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,사내초등학교,공립,2,2,2,2,1,2,1,0,12,207,17.3,0,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,산양초등학교,공립,1,1,1,1,1,1,1,0,7,32,4.6,1,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,상승초등학교,공립,1,1,1,1,0,1,0,0,5,32,6.4,1,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,실내초등학교,공립,1,1,1,1,1,1,0,0,6,35,5.8,1,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,유촌초등학교오음분교장,공립,0,0,0,0,1,1,0,0,2,4,2.0,1,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,용암초등학교,공립,1,1,1,1,1,1,1,0,7,27,3.9,1,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,원천초등학교,공립,1,0,1,1,1,1,0,0,5,24,4.8,1,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,유촌초등학교,공립,1,0,1,1,1,1,1,0,6,29,4.8,1,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,풍산초등학교,공립,1,1,1,1,1,1,0,0,6,50,8.3,1,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도화천교육지원청,화천초등학교,공립,4,3,4,3,4,4,1,0,23,429,18.7,0,강원특별자치도,화천군
강원특별자치도교육청,강원특별자치도횡성교육지원청,갑천초등학교,공립,0,1,1,0,1,0,0,0,3,7,2.3,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,강림초등학교,공립,1,1,1,1,1,1,0,0,6,25,4.2,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,공근초등학교,공립,1,1,1,1,1,1,1,0,7,40,5.7,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,안흥초등학교덕천분교장,공립,0,0,0,1,0,0,0,0,1,3,3.0,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,둔내초등학교,공립,1,2,1,1,1,2,1,0,9,131,14.6,0,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,서원초등학교,공립,1,1,1,1,1,1,0,0,6,42,7.0,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,성남초등학교,공립,1,1,1,1,1,1,0,0,6,66,11.0,0,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,성북초등학교,공립,3,3,4,3,3,4,1,0,21,397,18.9,0,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,수백초등학교,공립,1,1,1,1,1,1,0,0,6,44,7.3,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,안흥초등학교,공립,1,1,1,1,1,1,1,0,7,36,5.1,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,우천초등학교,공립,1,1,1,1,1,1,1,0,7,58,8.3,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,유현초등학교,공립,0,1,0,1,0,1,0,0,3,11,3.7,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,정금초등학교,공립,1,1,0,1,1,0,0,0,4,15,3.8,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,창림초등학교,공립,1,1,1,1,1,1,0,0,6,25,4.2,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,청일초등학교,공립,0,1,0,0,1,1,0,0,3,8,2.7,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,춘당초등학교,공립,0,1,0,1,1,1,0,0,4,14,3.5,1,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도횡성교육지원청,횡성초등학교,공립,4,3,3,4,4,4,2,0,24,444,18.5,0,강원특별자치도,횡성군
강원특별자치도교육청,강원특별자치도원주교육지원청,태봉초등학교,공립,3,3,3,3,4,4,1,0,21,421,20.0,0,강원특별자치도,원주시
강원특별자치도교육청,강원특별자치도강릉교육지원청,주문진초등학교삼덕분교장,공립,0,1,0,0,1,0,0,0,2,4,2.0,1,강원특별자치도,강릉시
강원특별자치도교육청,강원특별자치도홍천교육지원청,화계초등학교대룡분교장,공립,0,0,0,1,0,0,0,0,1,2,2.0,1,강원특별자치도,홍천군
강원특별자치도교육청,강원특별자치도춘천교육지원청,성림초등학교,공립,5,6,5,6,7,8,1,0,38,797,21.0,0,강원특별자치도,춘천시
강원특별자치도교육청,강원특별자치도속초양양교육지원청,소야초등학교,공립,1,2,3,2,3,3,1,0,15,271,18.1,0,강원특별자치도,속초시
강원특별자치도교육청,강원특별자치도동해교육지원청,청운초등학교,공립,4,5,5,6,7,7,1,0,35,745,21.3,0,강원특별자치도,동해시
강원특별자치도교육청,강원특별자치도원주교육지원청,동화초등학교,공립,2,2,2,2,3,3,1,0,15,258,17.2,0,강원특별자치도,원주시
강원특별자치도교육청,강원특별자치도원주교육지원청,단관초등학교,공립,5,5,5,5,5,6,1,0,32,666,20.8,0,강원특별자치도,원주시
강원특별자치도교육청,강원특별자치도원주교육지원청,무실초등학교,공립,4,3,4,3,4,5,2,0,25,471,18.8,0,강원특별자치도,원주시
강원특별자치도교육청,강원특별자치도춘천교육지원청,성원초등학교,공립,3,4,4,5,5,7,1,0,29,639,22.0,0,강원특별자치도,춘천시
강원특별자치도교육청,강원특별자치도원주교육지원청,구곡초등학교,공립,4,5,5,4,5,7,2,0,32,620,19.4,0,강원특별자치도,원주시
강원특별자치도교육청,강원특별자치도속초양양교육지원청,청봉초등학교,공립,4,4,5,5,6,7,1,0,32,706,22.1,0,강원특별자치도,속초시
강원특별자치도교육청,강원특별자치도원주교육지원청,반곡초등학교,공립,8,7,9,7,9,8,2,0,50,1121,22.4,0,강원특별자치도,원주시
강원특별자치도교육청,강원특별자치도원주교육지원청,만대초등학교,공립,5,4,6,5,5,5,1,0,31,653,21.1,0,강원특별자치도,원주시
강원특별자치도교육청,강원특별자치도원주교육지원청,솔샘초등학교,공립,7,6,7,6,7,7,1,0,41,919,22.4,0,강원특별자치도,원주시
강원특별자치도교육청,강원특별자치도원주교육지원청,버들초등학교,공립,8,7,8,8,8,9,2,0,50,1102,22.0,0,강원특별자치도,원주시
강원특별자치도교육청,강원특별자치도춘천교육지원청,장학초등학교,공립,3,5,6,6,7,7,1,0,35,733,20.9,0,강원특별자치도,춘천시
강원특별자치도교육청,강원특별자치도원주교육지원청,섬강초등학교,공립,8,9,10,8,9,10,2,0,56,1349,24.1,0,강원특별자치도,원주시
강원특별자치도교육청,강원특별자치도강릉교육지원청,유천초등학교,공립,7,7,7,7,7,6,2,0,43,946,22.0,0,강원특별자치도,강릉시
강원특별자치도교육청,강원특별자치도춘천교육지원청,퇴계초등학교,공립,8,8,9,9,7,8,1,0,50,1152,23.0,0,강원특별자치도,춘천시
강원특별자치도교육청,강원특별자치도원주교육지원청,샘마루초등학교,공립,10,9,9,8,8,7,2,0,53,1253,23.6,0,강원특별자치도,원주시
강원특별자치도교육청,강원특별자치도강릉교육지원청,운산초등학교,공립,1,1,1,1,1,1,0,0,6,50,8.3,1,강원특별자치도,강릉시
충청북도교육청,충청북도청주교육지원청,청주교육대학교부설초등학교,국립,3,3,3,3,3,3,1,0,19,375,19.7,0,충청북도,청주시 서원구
충청북도교육청,충청북도청주교육지원청,한국교원대학교부설월곡초등학교,국립,3,4,4,4,4,5,1,0,25,415,16.6,0,충청북도,청주시 흥덕구
충청북도교육청,충청북도괴산증평교육지원청,감물초등학교,공립,1,1,1,1,1,1,1,0,7,41,5.9,1,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,괴산명덕초등학교,공립,1,1,1,1,1,2,1,0,8,119,14.9,0,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,도안초등학교,공립,2,1,1,1,1,1,1,0,8,135,16.9,0,충청북도,증평군
충청북도교육청,충청북도괴산증평교육지원청,동인초등학교,공립,2,2,2,2,2,3,1,0,14,262,18.7,0,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,목도초등학교,공립,1,1,1,1,1,1,1,0,7,49,7.0,1,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,문광초등학교,공립,1,1,1,1,1,1,0,0,6,55,9.2,1,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,백봉초등학교,공립,1,1,1,1,1,1,0,0,6,46,7.7,1,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,보광초등학교,공립,1,1,1,1,1,1,1,0,7,69,9.9,0,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,삼보초등학교,공립,4,5,5,4,4,5,2,0,29,559,19.3,0,충청북도,증평군
충청북도교육청,충청북도괴산증평교육지원청,소수초등학교,공립,1,1,1,1,1,1,1,0,7,42,6.0,1,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,송면초등학교,공립,1,1,1,1,1,1,1,0,7,45,6.4,1,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,연풍초등학교,공립,1,1,1,1,1,1,1,0,7,33,4.7,1,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,장연초등학교,공립,1,1,1,1,1,1,0,0,6,31,5.2,1,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,죽리초등학교,공립,1,1,1,1,1,1,1,0,7,68,9.7,0,충청북도,증평군
충청북도교육청,충청북도괴산증평교육지원청,증평초등학교,공립,7,9,7,8,8,9,3,0,51,1146,22.5,0,충청북도,증평군
충청북도교육청,충청북도괴산증평교육지원청,청안초등학교,공립,1,1,1,1,1,1,1,0,7,40,5.7,1,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,청천초등학교,공립,1,1,1,1,1,1,1,0,7,34,4.9,1,충청북도,괴산군
충청북도교육청,충청북도괴산증평교육지원청,칠성초등학교,공립,1,1,1,1,1,1,1,0,7,36,5.1,1,충청북도,괴산군
충청북도교육청,충청북도단양교육지원청,가곡초등학교,공립,1,1,1,0,1,1,0,0,5,35,7.0,1,충청북도,단양군
충청북도교육청,충청북도단양교육지원청,가곡초등학교대곡분교장,공립,0,0,1,0,1,1,0,0,3,21,7.0,1,충청북도,단양군
충청북도교육청,충청북도단양교육지원청,가곡초등학교보발분교장,공립,0,0,0,0,1,0,0,0,1,1,1.0,1,충청북도,단양군
충청북도교육청,충청북도단양교육지원청,가평초등학교,공립,1,1,1,1,0,1,0,0,5,26,5.2,1,충청북도,단양군
충청북도교육청,충청북도단양교육지원청,단양초등학교,공립,2,3,3,3,2,3,1,0,17,312,18.4,0,충청북도,단양군
충청북도교육청,충청북도단양교육지원청,단천초등학교,공립,0,1,1,1,1,1,1,0,6,28,4.7,1,충청북도,단양군
충청북도교육청,충청북도단양교육지원청,대가초등학교,공립,1,1,0,0,1,1,1,0,5,16,3.2,1,충청북도,단양군
충청북도교육청,충청북도단양교육지원청,대강초등학교,공립,0,1,1,1,1,1,1,0,6,33,5.5,1,충청북도,단양군
충청북도교육청,충청북도단양교육지원청,매포초등학교,공립,1,1,2,1,1,1,1,0,8,114,14.3,0,충청북도,단양군
충청북도교육청,충청북도단양교육지원청,상진초등학교,공립,1,1,1,1,1,1,1,0,7,100,14.3,0,충청북도,단양군
충청북도교육청,충청북도단양교육지원청,어상천초등학교,공립,0,1,0,1,1,1,0,0,4,14,3.5,1,충청북도,단양군
충청북도교육청,충청북도단양교육지원청,영춘초등학교,공립,1,1,1,1,1,1,1,0,7,31,4.4,1,충청북도,단양군
충청북도교육청,충청북도보은교육지원청,관기초등학교,공립,0,1,1,1,1,1,1,0,6,24,4.0,1,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,내북초등학교,공립,1,1,1,1,0,1,1,0,6,20,3.3,1,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,동광초등학교,공립,3,3,3,3,3,3,2,0,20,337,16.9,0,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,산외초등학교,공립,1,0,1,0,0,0,0,0,2,5,2.5,1,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,보은삼산초등학교,공립,2,2,2,2,2,2,2,0,14,249,17.8,0,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,세중초등학교,공립,1,0,1,0,0,1,0,0,3,11,3.7,1,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,속리초등학교,공립,1,1,1,1,1,1,1,0,7,51,7.3,1,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,수정초등학교,공립,1,1,0,1,1,1,1,0,6,25,4.2,1,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,수한초등학교,공립,1,1,1,1,1,1,1,0,7,27,3.9,1,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,종곡초등학교,공립,1,1,1,1,1,1,0,0,6,42,7.0,1,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,탄부초등학교,공립,1,1,1,0,0,1,1,0,5,17,3.4,1,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,판동초등학교,공립,0,1,1,1,1,1,1,0,6,33,5.5,1,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,회남초등학교,공립,1,1,0,0,0,1,1,0,4,12,3.0,1,충청북도,보은군
충청북도교육청,충청북도보은교육지원청,회인초등학교,공립,0,1,1,1,1,1,1,0,6,33,5.5,1,충청북도,보은군
충청북도교육청,충청북도영동교육지원청,매곡초등학교,공립,1,0,1,1,1,1,1,0,6,18,3.0,1,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,부용초등학교,공립,1,1,1,1,1,1,1,0,7,113,16.1,0,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,상촌초등학교,공립,0,1,1,1,1,1,1,0,6,29,4.8,1,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,심천초등학교,공립,0,1,0,1,1,1,1,0,5,13,2.6,1,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,양강초등학교,공립,1,0,1,1,1,1,1,0,6,23,3.8,1,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,양산초등학교,공립,0,1,1,0,1,1,0,0,4,20,5.0,1,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,구룡초등학교,공립,1,1,1,1,1,1,1,0,7,33,4.7,1,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,영동초등학교,공립,3,4,4,5,4,5,3,0,28,547,19.5,0,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,용화초등학교,공립,1,0,0,1,1,1,0,0,4,13,3.3,1,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,이수초등학교,공립,2,2,2,2,3,3,2,0,16,286,17.9,0,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,추풍령초등학교,공립,1,1,0,1,1,1,0,0,5,27,5.4,1,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,학산초등학교,공립,1,1,1,0,1,1,1,0,6,27,4.5,1,충청북도,영동군
충청북도교육청,충청북도영동교육지원청,황간초등학교,공립,1,1,1,1,1,1,1,0,7,78,11.1,0,충청북도,영동군
충청북도교육청,충청북도옥천교육지원청,군남초등학교,공립,1,1,1,1,1,1,2,0,8,40,5.0,1,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,군서초등학교,공립,1,0,1,1,1,1,1,0,6,23,3.8,1,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,동이초등학교,공립,1,1,1,1,1,1,1,0,7,39,5.6,1,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,동이초등학교우산분교장,공립,0,1,1,1,0,1,0,0,4,15,3.8,1,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,삼양초등학교,공립,5,5,6,6,6,6,2,0,36,758,21.1,0,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,안남초등학교,공립,1,1,0,1,0,1,1,0,5,14,2.8,1,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,안내초등학교,공립,0,1,1,1,1,1,1,0,6,26,4.3,1,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,이원초등학교,공립,1,1,1,1,1,1,1,0,7,33,4.7,1,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,죽향초등학교,공립,1,2,2,2,2,2,2,0,13,205,15.8,0,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,증약초등학교,공립,1,0,1,0,1,1,1,0,5,23,4.6,1,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,증약초등학교대정분교장,공립,0,0,0,1,0,1,0,0,2,6,3.0,1,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,청산초등학교,공립,0,1,1,1,1,1,1,0,6,23,3.8,1,충청북도,옥천군
충청북도교육청,충청북도옥천교육지원청,청성초등학교,공립,1,1,0,0,1,1,1,0,5,18,3.6,1,충청북도,옥천군
충청북도교육청,충청북도음성교육지원청,감곡초등학교,공립,2,2,2,2,3,2,2,0,15,245,16.3,0,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,남신초등학교,공립,2,2,3,3,2,2,1,0,15,286,19.1,0,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,대소초등학교,공립,4,5,4,5,5,8,3,0,34,638,18.8,0,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,맹동초등학교,공립,1,1,1,1,1,1,2,0,8,56,7.0,1,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,무극초등학교,공립,3,3,3,3,3,3,2,0,20,336,16.8,0,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,부윤초등학교,공립,1,1,1,1,1,1,1,0,7,49,7.0,1,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,삼성초등학교,공립,1,1,1,1,2,1,2,0,9,138,15.3,0,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,생극초등학교,공립,1,1,1,1,1,1,1,0,7,92,13.1,0,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,소이초등학교,공립,1,1,1,1,1,1,1,0,7,35,5.0,1,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,수봉초등학교,공립,2,2,2,1,2,2,1,0,12,204,17.0,0,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,쌍봉초등학교,공립,1,1,1,1,1,1,0,0,6,61,10.2,0,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,오갑초등학교,공립,0,1,1,1,1,1,0,0,5,34,6.8,1,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,오선초등학교,공립,1,1,1,1,1,1,1,0,7,42,6.0,1,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,용천초등학교,공립,3,3,3,3,3,5,2,0,22,407,18.5,0,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,원남초등학교,공립,1,1,1,1,1,1,1,0,7,48,6.9,1,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,원당초등학교,공립,1,0,1,1,1,1,0,0,5,36,7.2,1,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,청룡초등학교,공립,0,1,1,1,1,1,0,0,5,26,5.2,1,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,평곡초등학교,공립,1,1,1,1,1,1,0,0,6,51,8.5,1,충청북도,음성군
충청북도교육청,충청북도음성교육지원청,하당초등학교,공립,1,1,1,1,1,1,0,0,6,47,7.8,1,충청북도,음성군
충청북도교육청,충청북도제천교육지원청,금성초등학교,공립,1,1,0,1,1,1,1,0,6,25,4.2,1,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,남당초등학교,공립,1,1,1,1,2,1,3,0,10,125,12.5,0,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,남천초등학교,공립,1,1,1,1,1,1,1,0,7,118,16.9,0,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,동명초등학교,공립,5,6,5,5,5,6,1,0,33,742,22.5,0,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,두학초등학교,공립,1,1,1,1,1,1,1,0,7,40,5.7,1,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,명지초등학교,공립,6,6,7,6,5,5,2,0,37,826,22.3,0,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,백운초등학교,공립,1,1,1,1,1,1,1,0,7,41,5.9,1,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,봉양초등학교,공립,1,1,1,1,1,1,1,0,7,51,7.3,1,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,송학초등학교,공립,1,1,1,1,1,1,1,0,7,51,7.3,1,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,수산초등학교,공립,0,0,0,1,1,1,0,0,3,12,4.0,1,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,신백초등학교,공립,1,2,2,2,2,2,1,0,12,204,17.0,0,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,왕미초등학교,공립,2,2,2,3,2,2,1,0,14,247,17.6,0,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,용두초등학교,공립,1,2,2,2,2,2,2,0,13,201,15.5,0,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,의림초등학교,공립,2,3,3,3,3,4,1,0,19,400,21.1,0,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,제천덕산초등학교,공립,1,1,1,1,1,1,1,0,7,40,5.7,1,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,제천중앙초등학교,공립,2,2,2,2,2,3,2,0,15,242,16.1,0,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,청풍초등학교,공립,1,1,1,1,1,1,0,0,6,32,5.3,1,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,한송초등학교,공립,1,0,1,0,1,0,0,0,3,11,3.7,1,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,홍광초등학교,공립,4,5,5,5,4,5,2,0,30,651,21.7,0,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,화당초등학교,공립,0,1,1,1,1,1,0,0,5,39,7.8,1,충청북도,제천시
충청북도교육청,충청북도제천교육지원청,화산초등학교,공립,1,2,2,2,2,2,2,0,13,221,17.0,0,충청북도,제천시
충청북도교육청,충청북도진천교육지원청,구정초등학교,공립,1,1,1,1,1,1,0,0,6,42,7.0,1,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,금구초등학교,공립,1,1,1,1,1,1,0,0,6,34,5.7,1,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,만승초등학교,공립,3,4,4,4,5,6,3,0,29,541,18.7,0,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,문백초등학교,공립,1,1,1,1,1,1,1,0,7,48,6.9,1,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,문상초등학교,공립,1,1,1,1,1,1,1,0,7,78,11.1,0,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,백곡초등학교,공립,1,1,1,1,1,1,0,0,6,32,5.3,1,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,성암초등학교,공립,1,1,1,1,1,1,1,0,7,44,6.3,1,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,옥동초등학교,공립,7,8,9,8,8,9,3,0,52,1270,24.4,0,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,이월초등학교,공립,1,1,1,1,1,1,2,0,8,87,10.9,0,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,진천삼수초등학교,공립,5,5,6,5,5,7,1,0,34,703,20.7,0,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,진천상산초등학교,공립,4,4,5,6,5,5,1,0,30,632,21.1,0,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,초평초등학교,공립,2,2,1,1,1,1,1,0,9,118,13.1,0,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,학성초등학교,공립,1,1,1,1,1,1,1,0,7,67,9.6,0,충청북도,진천군
충청북도교육청,충청북도진천교육지원청,한천초등학교,공립,2,2,1,2,2,3,1,0,13,186,14.3,0,충청북도,진천군
충청북도교육청,충청북도청주교육지원청,가덕초등학교,공립,1,1,1,1,1,1,0,0,6,32,5.3,1,충청북도,청주시 상당구
충청북도교육청,충청북도청주교육지원청,각리초등학교,공립,5,7,8,9,9,10,2,0,50,1174,23.5,0,충청북도,청주시 청원구
충청북도교육청,충청북도청주교육지원청,갈원초등학교,공립,1,1,1,1,1,1,1,0,7,34,4.9,1,충청북도,청주시 서원구
충청북도교육청,충청북도청주교육지원청,강내초등학교,공립,1,1,1,1,2,1,1,0,8,61,7.6,0,충청북도,청주시 흥덕구
충청북도교육청,충청북도청주교육지원청,오송초등학교,공립,3,2,2,2,2,2,1,0,14,251,17.9,0,충청북도,청주시 흥덕구
충청북도교육청,충청북도청주교육지원청,남이초등학교,공립,1,1,1,1,1,1,0,0,6,78,13.0,0,충청북도,청주시 서원구
충청북도교육청,충청북도청주교육지원청,남일초등학교,공립,2,1,2,2,2,2,1,0,12,184,15.3,0,충청북도,청주시 상당구
충청북도교육청,충청북도청주교육지원청,낭성초등학교,공립,1,1,1,1,1,1,1,0,7,58,8.3,1,충청북도,청주시 상당구
충청북도교육청,충청북도청주교육지원청,내수초등학교,공립,2,2,3,2,2,3,2,0,16,256,16.0,0,충청북도,청주시 청원구
