"시도교육청","교육지원청","지역","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수(계)","학생수(계)","학급당학생수"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140003272","일로초등학교청망분교장","02","공립","N","","1","0","0","1","0","1","1","0","4(1)","9(1)","2.3"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140003279","송산초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","91(4)","13"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003453","소라초등학교소라남분교장","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","22(0)","3.7"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003455","안일초등학교백야분교장","02","공립","N","","0","0","1","0","1","0","0","0","2(0)","5(0)","2.5"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003461","돌산초등학교두라분교장","02","공립","N","","0","0","0","1","0","0","0","0","1(0)","2(0)","2"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140003463","서정초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","26(0)","4.3"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140003468","녹동초등학교시산분교장","02","공립","N","","0","0","0","0","0","1","0","0","1(0)","1(0)","1"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140003479","흑산초등학교흑산동분교장","02","공립","N","","1","0","0","0","0","0","0","0","1(0)","1(0)","1"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140003490","조도초등학교거차분교장","02","공립","N","","0","0","0","0","0","1","0","0","1(0)","2(0)","2"
"전라남도교육청","전라남도진도교육지원청","전라남도 진도군","S140003492","진도서초등학교가사도분교장","02","공립","N","","0","1","0","0","1","0","0","0","2(0)","4(0)","2"
"전라남도교육청","전라남도영광교육지원청","전라남도 영광군","S140003499","묘량중앙초등학교","02","공립","N","","1","1","1","1","1","1","2","0","8(2)","61(9)","7.6"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140003509","목포유달초등학교달리분교장","02","공립","N","","0","0","0","0","1","0","0","0","1(0)","1(0)","1"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003675","소라초등학교사곡분교장","02","공립","N","","0","1","0","1","0","1","0","0","3(0)","9(0)","3"
"전라남도교육청","전라남도고흥교육지원청","전라남도 고흥군","S140003684","녹동초등학교소록도분교장","02","공립","N","","1","0","0","1","0","1","0","0","3(0)","8(0)","2.7"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140003720","황전초등학교회덕분교장","02","공립","N","","0","0","0","0","0","1","0","0","1(0)","4(0)","4"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140003923","율촌초등학교","02","공립","N","","1","1","1","2","1","2","0","0","8(0)","117(0)","14.6"
"전라남도교육청","전라남도해남교육지원청","전라남도 해남군","S140003926","마산초등학교용전분교장","02","공립","N","","0","0","1","0","1","1","1","0","4(1)","7(4)","1.8"
"전라남도교육청","전라남도신안교육지원청","전라남도 신안군","S140003946","흑산초등학교홍도분교장","02","공립","N","","0","1","0","1","1","0","0","0","3(0)","6(0)","2"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140003955","청산초등학교모도분교장","02","공립","N","","0","0","0","1","0","0","0","0","1(0)","2(0)","2"
"전라남도교육청","전라남도완도교육지원청","전라남도 완도군","S140003962","넙도초등학교서리분교장","02","공립","N","","0","1","1","0","0","0","0","0","2(0)","6(0)","3"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140004138","신풍초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","24(2)","3.4"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140004140","여남초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","28(3)","4"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140004877","목포미항초등학교","02","공립","N","","2","2","2","3","3","3","1","0","16(1)","302(3)","18.9"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140004878","목포서해초등학교","02","공립","N","","3","3","3","3","2","3","1","0","18(1)","400(6)","22.2"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140004879","신기초등학교","02","공립","N","","3","3","3","3","3","3","2","0","20(2)","423(10)","21.2"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140004880","광양용강초등학교","02","공립","N","","3","4","4","4","4","5","1","0","25(1)","496(2)","19.8"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140004881","광양칠성초등학교","02","공립","N","","4","5","5","4","5","4","0","0","27(0)","584(0)","21.6"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140004891","순천향림초등학교","02","공립","N","","1","1","1","1","1","2","0","0","7(0)","122(0)","17.4"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005247","안심초등학교","02","공립","N","","3","3","3","4","4","4","2","0","23(2)","452(7)","19.7"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005248","동백초등학교","02","공립","N","","2","3","2","2","3","3","3","0","18(3)","303(13)","16.8"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005309","목포용해초등학교","02","공립","N","","3","3","5","4","5","5","2","0","27(2)","577(10)","21.4"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005310","목포항도초등학교","02","공립","N","","5","5","6","6","6","6","0","0","34(0)","843(0)","24.8"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005311","목포석현초등학교","02","공립","N","","6","7","7","8","7","8","2","0","45(2)","1007(9)","22.4"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140005328","광양백운초등학교","02","공립","N","","4","5","5","5","5","5","3","0","32(3)","640(13)","20"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005331","성산초등학교","02","공립","N","","1","1","2","1","1","2","2","0","10(2)","134(8)","13.4"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005341","목포애향초등학교","02","공립","N","","3","3","4","4","4","4","1","0","23(1)","503(8)","21.9"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005346","남악초등학교","02","공립","N","","5","6","6","7","7","8","2","0","41(2)","910(12)","22.2"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005348","순천풍덕초등학교","02","공립","N","","1","2","2","2","3","2","1","0","13(1)","248(5)","19.1"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005376","목포옥암초등학교","02","공립","N","","3","4","4","5","5","6","3","0","30(3)","637(14)","21.2"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005409","목포영산초등학교","02","공립","N","","4","5","5","5","6","5","2","0","32(2)","695(10)","21.7"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005416","오룡초등학교","02","공립","N","","7","8","9","9","10","11","2","0","56(2)","1302(9)","23.3"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005418","한아름초등학교","02","공립","N","","5","5","5","4","5","6","2","0","32(2)","648(11)","20.3"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005419","웅천초등학교","02","공립","N","","6","7","8","7","8","7","0","0","43(0)","1011(0)","23.5"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005421","죽림초등학교","02","공립","N","","5","6","6","6","7","7","2","0","39(2)","887(14)","22.7"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005438","순천왕운초등학교","02","공립","N","","5","5","6","6","6","7","0","0","35(0)","939(0)","26.8"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005458","빛가람초등학교","02","공립","N","","5","6","6","7","6","8","0","0","38(0)","882(0)","23.2"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005495","매안초등학교","02","공립","N","","6","6","8","8","7","8","1","0","44(1)","1053(3)","23.9"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005504","목포부주초등학교","02","공립","N","","4","5","6","6","7","7","1","0","36(1)","835(4)","23.2"
"전라남도교육청","전라남도목포교육지원청","전라남도 목포시","S140005523","목포백련초등학교","02","공립","N","","6","8","7","8","8","7","2","0","46(2)","1067(13)","23.2"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005525","여수송현초등학교","02","공립","N","","7","6","7","6","5","6","2","0","39(2)","949(7)","24.3"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005526","라온초등학교","02","공립","N","","7","7","7","7","6","7","1","0","42(1)","954(5)","22.7"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005529","좌야초등학교","02","공립","N","","5","6","7","7","7","6","2","0","40(2)","943(11)","23.6"
"전라남도교육청","전라남도순천교육지원청","전라남도 순천시","S140005542","신대초등학교","02","공립","N","","12","12","11","12","10","11","0","0","68(0)","1849(0)","27.2"
"전라남도교육청","전라남도나주교육지원청","전라남도 나주시","S140005553","빛누리초등학교","02","공립","N","","10","9","12","9","9","10","2","0","61(2)","1402(8)","23"
"전라남도교육청","전라남도무안교육지원청","전라남도 무안군","S140005585","무안행복초등학교","02","공립","N","","11","12","12","12","9","9","1","0","66(1)","1636(4)","24.8"
"전라남도교육청","전라남도광양교육지원청","전라남도 광양시","S140005660","광양와우초등학교","02","공립","N","","3","3","2","2","2","2","0","0","14(0)","303(0)","21.6"
"전라남도교육청","전라남도여수교육지원청","전라남도 여수시","S140005661","예울초등학교","02","공립","N","","6","6","4","4","3","3","1","0","27(1)","581(3)","21.5"
"경상북도교육청","경상북도안동교육지원청","경상북도 안동시","S000003596","대구교육대학교안동부설초등학교","02","국립","N","","3","3","3","3","3","3","0","0","18(0)","379(0)","21.1"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001030","경산동부초등학교","02","공립","N","","3","3","3","3","2","3","2","0","19(2)","417(12)","21.9"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001031","경산서부초등학교","02","공립","N","","4","4","4","3","4","4","1","0","24(1)","555(6)","23.1"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001033","경산중앙초등학교","02","공립","N","","2","2","2","2","2","2","2","0","14(2)","254(12)","18.1"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001034","경산초등학교","02","공립","N","","2","2","2","2","2","2","1","0","13(1)","250(4)","19.2"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001035","계당초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","52(3)","7.4"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001038","금락초등학교","02","공립","N","","2","2","3","3","3","4","0","0","17(0)","352(0)","20.7"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001039","남산초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","91(0)","15.2"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001041","남성초등학교","02","공립","N","","1","1","1","1","1","1","2","0","8(2)","56(8)","7"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001042","남천초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","93(5)","13.3"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001043","다문초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","43(1)","6.1"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001044","대동초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","47(1)","6.7"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001045","부림초등학교","02","공립","N","","1","1","2","1","1","2","1","0","9(1)","168(4)","18.7"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001050","경산압량초등학교","02","공립","N","","9","11","9","8","9","9","2","0","57(2)","1287(9)","22.6"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001051","와촌초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","58(2)","8.3"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001053","용성초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","60(2)","8.6"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001056","임당초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","114(6)","16.3"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001057","자인초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","62(2)","8.9"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001058","장산초등학교","02","공립","N","","2","3","3","3","3","3","2","0","19(2)","423(11)","22.3"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001059","정평초등학교","02","공립","N","","6","7","7","6","5","6","3","0","40(3)","965(17)","24.1"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001060","진량초등학교","02","공립","N","","3","4","4","4","3","4","0","0","22(0)","465(0)","21.1"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001061","진성초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","77(4)","11"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001062","청천초등학교","02","공립","N","","1","1","1","1","0","1","0","0","5(0)","34(0)","6.8"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001063","하양초등학교","02","공립","N","","3","4","4","4","5","6","2","0","28(2)","581(11)","20.8"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001064","하주초등학교","02","공립","N","","5","4","5","4","4","3","1","0","26(1)","600(5)","23.1"
"경상북도교육청","경상북도경산교육지원청","경상북도 경산시","S150001065","현흥초등학교","02","공립","N","","1","1","1","1","1","2","1","0","8(1)","107(2)","13.4"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001144","감포초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","78(1)","11.1"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001146","강동초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","79(0)","13.2"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001149","건천초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","108(0)","18"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001150","경주초등학교","02","공립","N","","5","5","5","5","5","7","2","0","34(2)","802(12)","23.6"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001153","계림초등학교","02","공립","N","","1","1","2","1","1","1","1","0","8(1)","142(6)","17.8"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001155","괘릉초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","53(0)","8.8"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001157","나산초등학교","02","공립","N","","1","1","2","1","1","1","1","0","8(1)","105(3)","13.1"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001158","나원초등학교","02","공립","N","","1","1","1","1","1","2","1","0","8(1)","145(5)","18.1"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001159","내남초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","62(0)","10.3"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001168","동방초등학교","02","공립","N","","1","2","2","2","2","2","0","0","11(0)","208(0)","18.9"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001170","동천초등학교","02","공립","N","","2","2","3","3","4","3","2","0","19(2)","429(12)","22.6"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001172","모량초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","58(6)","8.3"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001175","모아초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","38(0)","6.3"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001177","모화초등학교","02","공립","N","","3","3","3","3","2","2","2","0","18(2)","316(13)","17.6"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001181","불국사초등학교","02","공립","N","","2","3","2","2","2","2","1","0","14(1)","257(5)","18.4"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001182","사방초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","59(0)","9.8"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001184","산대초등학교","02","공립","N","","2","2","3","2","3","3","1","0","16(1)","311(4)","19.4"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001186","서라벌초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","37(0)","6.2"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001188","석계초등학교","02","공립","N","","1","1","1","0","1","1","0","0","5(0)","32(0)","6.4"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001191","신라초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","57(5)","8.1"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001192","아화초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","33(3)","4.7"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001196","안강제일초등학교","02","공립","N","","2","2","2","2","3","3","2","0","16(2)","291(7)","18.2"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001197","안강초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","37(0)","6.2"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001198","양남초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","57(0)","9.5"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001201","양동초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","69(3)","9.9"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001202","양북초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","39(0)","6.5"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001206","연안초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","44(0)","7.3"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001207","영지초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","55(0)","9.2"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001209","옥산초등학교","02","공립","N","","1","1","1","1","0","1","0","0","5(0)","30(0)","6"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001213","용강초등학교","02","공립","N","","2","3","3","2","3","4","3","0","20(3)","396(16)","19.8"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001216","용황초등학교","02","공립","N","","4","4","4","4","5","4","1","0","26(1)","641(5)","24.7"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001218","월성초등학교","02","공립","N","","2","2","2","2","2","2","1","0","13(1)","194(4)","14.9"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001219","유림초등학교","02","공립","N","","5","6","8","7","7","8","0","0","41(0)","1081(0)","26.4"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001221","의곡초등학교","02","공립","N","","1","0","1","0","1","1","1","0","5(1)","22(1)","4.4"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001229","입실초등학교","02","공립","N","","2","2","2","2","3","2","1","0","14(1)","264(5)","18.9"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001232","천북초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","96(4)","13.7"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001235","천포초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","35(0)","5.8"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001238","현곡초등학교","02","공립","N","","6","7","5","6","4","4","0","0","32(0)","720(0)","22.5"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001240","화랑초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","52(6)","7.4"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001243","황남초등학교","02","공립","N","","9","10","11","10","8","9","1","0","58(1)","1541(7)","26.6"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001244","황성초등학교","02","공립","N","","2","3","3","4","4","5","2","0","23(2)","525(11)","22.8"
"경상북도교육청","경상북도경주교육지원청","경상북도 경주시","S150001245","흥무초등학교","02","공립","N","","3","3","3","3","3","4","0","0","19(0)","355(0)","18.7"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001334","개진초등학교","02","공립","N","","1","0","1","1","0","1","0","0","4(0)","19(0)","4.8"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001336","고령초등학교","02","공립","N","","3","2","3","3","4","4","2","0","21(2)","378(10)","18"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001340","다산초등학교","02","공립","N","","2","2","2","2","2","3","1","0","14(1)","270(5)","19.3"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001343","덕곡초등학교","02","공립","N","","0","1","0","1","1","1","0","0","4(0)","18(0)","4.5"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001346","박곡초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","24(0)","4"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001351","성산초등학교","02","공립","N","","0","1","1","1","1","1","0","0","5(0)","24(0)","4.8"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001353","쌍림초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","50(0)","8.3"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001357","우곡초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","29(0)","4.8"
"경상북도교육청","경상북도고령교육지원청","경상북도 고령군","S150001359","운수초등학교","02","공립","N","","1","1","1","1","0","1","0","0","5(0)","21(0)","4.2"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001413","고아초등학교","02","공립","N","","1","1","1","2","1","2","1","0","9(1)","117(4)","13"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001414","광평초등학교","02","공립","N","","2","3","3","2","2","2","1","0","15(1)","310(5)","20.7"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001415","구미신평초등학교","02","공립","N","","1","2","2","2","2","2","0","0","11(0)","196(0)","17.8"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001416","구미초등학교","02","공립","N","","3","3","2","2","1","2","2","0","15(2)","324(10)","21.6"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001418","구운초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","60(4)","8.6"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001419","구평초등학교","02","공립","N","","2","2","2","2","2","3","1","0","14(1)","322(4)","23"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001420","금오초등학교","02","공립","N","","6","6","7","6","6","7","1","0","39(1)","961(4)","24.6"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001422","남계초등학교","02","공립","N","","1","1","1","1","1","1","0","0","6(0)","65(0)","10.8"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001424","덕촌초등학교","02","공립","N","","1","0","1","1","1","1","0","0","5(0)","32(0)","6.4"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001425","도개초등학교","02","공립","N","","1","0","1","1","1","1","0","0","5(0)","26(0)","5.2"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001426","도량초등학교","02","공립","N","","1","2","2","2","2","2","1","0","12(1)","239(5)","19.9"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001427","도산초등학교","02","공립","N","","4","4","5","5","4","5","1","0","28(1)","671(6)","24"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001430","무을초등학교","02","공립","N","","1","1","1","1","0","1","1","0","6(1)","22(2)","3.7"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001434","비산초등학교","02","공립","N","","6","5","6","6","5","6","2","0","36(2)","889(12)","24.7"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001435","산동초등학교","02","공립","N","","2","2","2","1","1","1","1","0","10(1)","145(5)","14.5"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001437","상모초등학교","02","공립","N","","4","5","5","6","6","7","2","0","35(2)","854(12)","24.4"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001438","선산초등학교","02","공립","N","","3","4","4","4","4","4","1","0","24(1)","503(6)","21"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001441","선주초등학교","02","공립","N","","6","7","8","7","7","8","2","0","45(2)","1126(9)","25"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001444","송정초등학교","02","공립","N","","2","3","4","3","3","3","2","0","20(2)","415(9)","20.8"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001445","신기초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","46(8)","6.6"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001447","야은초등학교","02","공립","N","","1","1","1","1","2","2","0","0","8(0)","161(0)","20.1"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001448","양포초등학교","02","공립","N","","3","3","4","3","3","4","2","0","22(2)","501(7)","22.8"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001451","오태초등학교","02","공립","N","","2","3","3","3","4","5","1","0","21(1)","495(7)","23.6"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001452","옥계초등학교","02","공립","N","","3","4","3","4","4","5","2","0","25(2)","559(11)","22.4"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001454","옥성초등학교","02","공립","N","","0","1","1","1","1","1","1","0","6(1)","20(2)","3.3"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001455","원남초등학교","02","공립","N","","3","4","4","4","4","5","1","0","25(1)","558(4)","22.3"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001456","원호초등학교","02","공립","N","","5","3","4","4","5","5","1","0","27(1)","549(6)","20.3"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001457","인동초등학교","02","공립","N","","2","2","2","2","3","3","2","0","16(2)","341(12)","21.3"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001458","인의초등학교","02","공립","N","","2","3","4","3","4","4","2","0","22(2)","488(9)","22.2"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001461","장천초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","41(3)","5.9"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001465","지산초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","47(5)","6.7"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001466","해평초등학교","02","공립","N","","1","1","1","1","1","1","1","0","7(1)","43(5)","6.1"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001472","형곡초등학교","02","공립","N","","3","3","3","4","3","5","1","0","22(1)","515(7)","23.4"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001473","형남초등학교","02","공립","N","","1","2","2","2","2","2","1","0","12(1)","195(6)","16.3"
"경상북도교육청","경상북도구미교육지원청","경상북도 구미시","S150001474","형일초등학교","02","공립","N","","2","3","3","3","3","4","2","0","20(2)","405(8)","20.3"
